position_id,report_date,reporting_entity_id,source_system_id,product_id,counterparty_id,fx_rate_id,product_code,table_assignment,flow_direction,product_category,counterparty_lei,counterparty_type_code,is_affiliated,maturity_bucket_code,maturity_date,forward_start_flag,forward_start_date,notional_amount_usd,fx_rate_to_usd,notional_amount_orig,notional_currency,carrying_value_usd,market_value_usd,hqla_flag,hqla_level,rehypothecation_flag,collateral_cusip,cusip,isin,security_type,credit_rating,repo_rate,haircut_pct,term_days,is_fdic_insured,deposit_insurance_limit_usd,committed_amount_usd,drawn_amount_usd,undrawn_amount_usd,data_quality_flag,lcr_applicable,nsfr_applicable,load_timestamp,source_batch_id,etl_run_id,source_extract_timestamp,insert_ts,update_ts
72,2026-04-04,1,CORE,9,7,1,PROD008,T1,INFLOW,DEPOSIT,LEI00072,BANK,false,1,2026-07-19,false,,104914450.760000,1.2635000000,83034784.930000,GBP,102816161.744800,107012739.775200,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.149873,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.149875,2026-04-11 16:03:35.150127,2026-04-11 16:03:35.150127
73,2026-04-04,1,CORE,1,8,1,PROD004,T1,OUTFLOW,DEPOSIT,LEI00073,BANK,false,1,2026-04-05,false,,70670989.940000,0.7250000000,97477227.510000,CAD,69257570.141200,72084409.738800,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.153752,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.153756,2026-04-11 16:03:35.15398,2026-04-11 16:03:35.15398
74,2026-04-04,1,CORE,5,3,1,PROD011,T1,INFLOW,DEPOSIT,LEI00074,BANK,false,1,2026-07-06,false,,40434401.900000,0.7250000000,55771588.830000,CAD,39625713.862000,41243089.938000,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.157134,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.157136,2026-04-11 16:03:35.157373,2026-04-11 16:03:35.157373
75,2026-04-04,1,CORE,4,5,1,PROD011,T1,OUTFLOW,DEPOSIT,LEI00075,BANK,false,1,2026-07-14,false,,96159.130000,0.0067000000,14352109.050000,JPY,94235.947400,98082.312600,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.162899,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.162901,2026-04-11 16:03:35.163168,2026-04-11 16:03:35.163168
76,2026-04-04,1,CORE,3,8,1,PROD003,T1,OUTFLOW,DEPOSIT,LEI00076,BANK,false,1,2026-11-06,false,,2462353.210000,1.2635000000,1948835.150000,GBP,2413106.145800,2511600.274200,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.167222,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.167225,2026-04-11 16:03:35.167473,2026-04-11 16:03:35.167473
77,2026-04-04,1,CORE,6,4,1,PROD012,T1,INFLOW,DEPOSIT,LEI00077,BANK,false,1,2026-08-16,false,,375990.110000,0.0067000000,56117926.730000,JPY,368470.307800,383509.912200,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.170897,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.1709,2026-04-11 16:03:35.171115,2026-04-11 16:03:35.171115
78,2026-04-04,1,CORE,7,5,1,PROD014,T1,OUTFLOW,DEPOSIT,LEI00078,BANK,false,1,2026-07-13,false,,105419736.040000,1.0831000000,97331489.280000,EUR,103311341.319200,107528130.760800,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.174182,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.174184,2026-04-11 16:03:35.174418,2026-04-11 16:03:35.174418
79,2026-04-04,1,CORE,4,5,1,PROD012,T1,OUTFLOW,DEPOSIT,LEI00079,BANK,false,1,2026-05-26,false,,283818.050000,0.0067000000,42360903.620000,JPY,278141.689000,289494.411000,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.178581,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.178584,2026-04-11 16:03:35.178882,2026-04-11 16:03:35.178882
80,2026-04-04,1,CORE,12,3,1,PROD014,T1,OUTFLOW,DEPOSIT,LEI00080,BANK,false,1,2027-01-01,false,,517886.030000,0.0067000000,77296421.840000,JPY,507528.309400,528243.750600,false,,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.182883,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.182886,2026-04-11 16:03:35.183135,2026-04-11 16:03:35.183135
81,2026-04-04,1,CORE,13,5,1,PROD013,T2,OUTFLOW,SECURITY,LEI00081,BANK,false,2,2027-01-14,false,,492820.790000,0.0067000000,73555342.270000,JPY,482964.374200,502677.205800,false,,false,,9128284X5,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.18678,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.186782,2026-04-11 16:03:35.187004,2026-04-11 16:03:35.187004
82,2026-04-04,1,CORE,14,11,1,PROD006,T2,INFLOW,SECURITY,LEI00082,BANK,false,2,2026-09-20,false,,71985936.940000,0.7250000000,99290947.500000,CAD,70546218.201200,73425655.678800,false,,false,,9128284X5,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.190246,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.190248,2026-04-11 16:03:35.190486,2026-04-11 16:03:35.190486
83,2026-04-04,1,CORE,11,10,1,PROD013,T2,INFLOW,SECURITY,LEI00083,BANK,false,2,2026-08-05,false,,47750590.420000,1.0831000000,44086963.730000,EUR,46795578.611600,48705602.228400,false,,false,,3130AXXX1,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.194479,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.194481,2026-04-11 16:03:35.194756,2026-04-11 16:03:35.194756
84,2026-04-04,1,CORE,12,8,1,PROD003,T2,INFLOW,SECURITY,LEI00084,BANK,false,2,2026-07-26,false,,81103778.780000,1.2635000000,64189773.470000,GBP,79481703.204400,82725854.355600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.198902,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.198905,2026-04-11 16:03:35.199148,2026-04-11 16:03:35.199148
85,2026-04-04,1,CORE,13,2,1,PROD011,T2,INFLOW,SECURITY,LEI00085,BANK,false,2,2026-11-27,false,,57649691.960000,0.7250000000,79516816.500000,CAD,56496698.120800,58802685.799200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.202557,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.20256,2026-04-11 16:03:35.202792,2026-04-11 16:03:35.202792
86,2026-04-04,1,CORE,10,4,1,PROD013,T2,INFLOW,SECURITY,LEI00086,BANK,false,2,2026-10-25,false,,96814241.810000,1.0831000000,89386244.860000,EUR,94877956.973800,98750526.646200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.20594,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.205942,2026-04-11 16:03:35.206157,2026-04-11 16:03:35.206157
87,2026-04-04,1,CORE,6,3,1,PROD009,T2,OUTFLOW,SECURITY,LEI00087,BANK,false,2,2026-07-13,false,,531950.740000,0.0067000000,79395632.100000,JPY,521311.725200,542589.754800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.209652,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.209654,2026-04-11 16:03:35.209888,2026-04-11 16:03:35.209888
88,2026-04-04,1,CORE,9,8,1,PROD013,T2,OUTFLOW,SECURITY,LEI00088,BANK,false,2,2026-06-12,false,,554612.310000,0.0067000000,82777956.670000,JPY,543520.063800,565704.556200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.214645,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.214647,2026-04-11 16:03:35.214898,2026-04-11 16:03:35.214898
89,2026-04-04,1,CORE,4,1,1,PROD008,T2,OUTFLOW,SECURITY,LEI00089,BANK,false,2,2027-02-08,false,,101835739.240000,1.0831000000,94022471.830000,EUR,99799024.455200,103872454.024800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.218466,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.218468,2026-04-11 16:03:35.218696,2026-04-11 16:03:35.218696
90,2026-04-04,1,CORE,5,3,1,PROD001,T2,OUTFLOW,SECURITY,LEI00090,BANK,false,2,2026-12-17,false,,113870941.790000,1.2635000000,90123420.490000,GBP,111593522.954200,116148360.625800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.221828,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.221831,2026-04-11 16:03:35.222038,2026-04-11 16:03:35.222038
91,2026-04-04,1,CORE,3,12,1,PROD002,T2,INFLOW,SECURITY,LEI00091,BANK,false,2,2026-10-13,false,,20117756.270000,1.2635000000,15922244.770000,GBP,19715401.144600,20520111.395400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.225782,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.225784,2026-04-11 16:03:35.226037,2026-04-11 16:03:35.226037
92,2026-04-04,1,CORE,6,10,1,PROD011,T2,INFLOW,SECURITY,LEI00092,BANK,false,2,2027-01-23,false,,54524.070000,0.0067000000,8137921.180000,JPY,53433.588600,55614.551400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.230823,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.230825,2026-04-11 16:03:35.23107,2026-04-11 16:03:35.23107
93,2026-04-04,1,CORE,13,3,1,PROD013,T2,INFLOW,SECURITY,LEI00093,BANK,false,2,2026-07-08,false,,46598571.580000,0.7250000000,64273891.830000,CAD,45666600.148400,47530543.011600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.23461,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.234613,2026-04-11 16:03:35.23485,2026-04-11 16:03:35.23485
94,2026-04-04,1,CORE,6,9,1,PROD007,T2,OUTFLOW,SECURITY,LEI00094,BANK,false,2,2026-11-26,false,,5012723.400000,0.7250000000,6914101.240000,CAD,4912468.932000,5112977.868000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.238045,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.238048,2026-04-11 16:03:35.238252,2026-04-11 16:03:35.238252
95,2026-04-04,1,CORE,5,3,1,PROD006,T2,INFLOW,SECURITY,LEI00095,BANK,false,2,2027-02-01,false,,55512917.570000,1.0000000000,55512917.570000,USD,54402659.218600,56623175.921400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.241274,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.241278,2026-04-11 16:03:35.241862,2026-04-11 16:03:35.241862
96,2026-04-04,1,CORE,11,5,1,PROD011,T2,OUTFLOW,SECURITY,LEI00096,BANK,false,2,2026-05-25,false,,17816899.830000,0.7250000000,24575034.250000,CAD,17460561.833400,18173237.826600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.246693,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.246696,2026-04-11 16:03:35.246945,2026-04-11 16:03:35.246945
97,2026-04-04,1,CORE,11,3,1,PROD008,T2,OUTFLOW,SECURITY,LEI00097,BANK,false,2,2026-07-05,false,,50860320.210000,1.0831000000,46958101.940000,EUR,49843113.805800,51877526.614200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.250628,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.250631,2026-04-11 16:03:35.250869,2026-04-11 16:03:35.250869
98,2026-04-04,1,CORE,9,5,1,PROD001,T2,INFLOW,SECURITY,LEI00098,BANK,false,2,2026-04-21,false,,44462901.590000,1.0000000000,44462901.590000,USD,43573643.558200,45352159.621800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.254022,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.254024,2026-04-11 16:03:35.25423,2026-04-11 16:03:35.25423
99,2026-04-04,1,CORE,14,5,1,PROD007,T2,INFLOW,SECURITY,LEI00099,BANK,false,2,2026-06-22,false,,41812494.020000,1.0000000000,41812494.020000,USD,40976244.139600,42648743.900400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.257278,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.257281,2026-04-11 16:03:35.257497,2026-04-11 16:03:35.257497
100,2026-04-04,1,CORE,6,12,1,PROD002,T2,OUTFLOW,SECURITY,LEI00100,BANK,false,2,2026-12-19,false,,54873761.710000,0.7250000000,75687947.190000,CAD,53776286.475800,55971236.944200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.261739,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.261742,2026-04-11 16:03:35.261996,2026-04-11 16:03:35.261996
101,2026-04-04,1,CORE,8,9,1,PROD005,T2,OUTFLOW,SECURITY,LEI00101,BANK,false,2,2027-03-10,false,,91410047.980000,1.0000000000,91410047.980000,USD,89581847.020400,93238248.939600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.265624,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.265626,2026-04-11 16:03:35.265868,2026-04-11 16:03:35.265868
102,2026-04-04,1,CORE,7,1,1,PROD005,T2,OUTFLOW,SECURITY,LEI00102,BANK,false,2,2026-07-29,false,,60790357.340000,1.0831000000,56126264.740000,EUR,59574550.193200,62006164.486800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.269148,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.269151,2026-04-11 16:03:35.269371,2026-04-11 16:03:35.269371
103,2026-04-04,1,CORE,1,9,1,PROD010,T2,INFLOW,SECURITY,LEI00103,BANK,false,2,2027-03-20,false,,36860455.000000,0.7250000000,50842006.890000,CAD,36123245.900000,37597664.100000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.272499,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.272502,2026-04-11 16:03:35.272735,2026-04-11 16:03:35.272735
104,2026-04-04,1,CORE,6,8,1,PROD003,T2,INFLOW,SECURITY,LEI00104,BANK,false,2,2026-11-07,false,,59384278.370000,1.2635000000,46999824.590000,GBP,58196592.802600,60571963.937400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.278987,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.27899,2026-04-11 16:03:35.279455,2026-04-11 16:03:35.279455
105,2026-04-04,1,CORE,2,8,1,PROD005,T2,OUTFLOW,SECURITY,LEI00105,BANK,false,2,2026-06-08,false,,46906284.620000,1.0831000000,43307436.640000,EUR,45968158.927600,47844410.312400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.285005,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.285009,2026-04-11 16:03:35.285384,2026-04-11 16:03:35.285384
106,2026-04-04,1,CORE,9,6,1,PROD002,T2,INFLOW,SECURITY,LEI00106,BANK,false,2,2026-06-02,false,,77507527.210000,1.0831000000,71560822.830000,EUR,75957376.665800,79057677.754200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.290686,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.290689,2026-04-11 16:03:35.290926,2026-04-11 16:03:35.290926
107,2026-04-04,1,CORE,2,6,1,PROD007,T2,OUTFLOW,SECURITY,LEI00107,BANK,false,2,2026-12-10,false,,1915577.990000,1.0831000000,1768606.770000,EUR,1877266.430200,1953889.549800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.296461,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.296463,2026-04-11 16:03:35.296707,2026-04-11 16:03:35.296707
108,2026-04-04,1,CORE,11,1,1,PROD007,T2,OUTFLOW,SECURITY,LEI00108,BANK,false,2,2026-12-15,false,,7094923.670000,1.0000000000,7094923.670000,USD,6953025.196600,7236822.143400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.300171,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.300174,2026-04-11 16:03:35.300413,2026-04-11 16:03:35.300413
109,2026-04-04,1,CORE,2,9,1,PROD004,T2,OUTFLOW,SECURITY,LEI00109,BANK,false,2,2026-06-29,false,,7143890.900000,1.2635000000,5654048.990000,GBP,7001013.082000,7286768.718000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.304206,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.304209,2026-04-11 16:03:35.304433,2026-04-11 16:03:35.304433
110,2026-04-04,1,CORE,7,7,1,PROD014,T2,INFLOW,SECURITY,LEI00110,BANK,false,2,2026-08-05,false,,92321524.570000,1.0831000000,85238227.840000,EUR,90475094.078600,94167955.061400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.308228,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.308231,2026-04-11 16:03:35.308459,2026-04-11 16:03:35.308459
111,2026-04-04,1,CORE,9,5,1,PROD006,T2,OUTFLOW,SECURITY,LEI00111,BANK,false,2,2027-03-31,false,,56254145.890000,1.0831000000,51938090.560000,EUR,55129062.972200,57379228.807800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.31212,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.312123,2026-04-11 16:03:35.312372,2026-04-11 16:03:35.312372
112,2026-04-04,1,CORE,13,3,1,PROD007,T2,INFLOW,SECURITY,LEI00112,BANK,false,2,2026-11-12,false,,12187307.810000,0.7250000000,16810079.740000,CAD,11943561.653800,12431053.966200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.316215,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.316218,2026-04-11 16:03:35.316461,2026-04-11 16:03:35.316461
113,2026-04-04,1,CORE,8,11,1,PROD003,T2,INFLOW,SECURITY,LEI00113,BANK,false,2,2027-03-07,false,,43540917.400000,1.0000000000,43540917.400000,USD,42670099.052000,44411735.748000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.320441,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.320444,2026-04-11 16:03:35.320658,2026-04-11 16:03:35.320658
114,2026-04-04,1,CORE,14,2,1,PROD005,T2,INFLOW,SECURITY,LEI00114,BANK,false,2,2027-02-03,false,,54821531.720000,0.7250000000,75615905.820000,CAD,53725101.085600,55917962.354400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.323896,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.323898,2026-04-11 16:03:35.324116,2026-04-11 16:03:35.324116
115,2026-04-04,1,CORE,11,12,1,PROD013,T2,INFLOW,SECURITY,LEI00115,BANK,false,2,2027-03-11,false,,587532.340000,0.0067000000,87691394.720000,JPY,575781.693200,599282.986800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.328619,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.328621,2026-04-11 16:03:35.328877,2026-04-11 16:03:35.328877
116,2026-04-04,1,CORE,5,12,1,PROD007,T2,OUTFLOW,SECURITY,LEI00116,BANK,false,2,2026-06-01,false,,90141042.660000,1.2635000000,71342336.890000,GBP,88338221.806800,91943863.513200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.332469,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.332472,2026-04-11 16:03:35.332708,2026-04-11 16:03:35.332708
117,2026-04-04,1,CORE,14,12,1,PROD010,T2,INFLOW,SECURITY,LEI00117,BANK,false,2,2026-05-04,false,,51948845.990000,1.2635000000,41115034.420000,GBP,50909869.070200,52987822.909800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.336106,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.336108,2026-04-11 16:03:35.336326,2026-04-11 16:03:35.336326
118,2026-04-04,1,CORE,4,7,1,PROD003,T2,OUTFLOW,SECURITY,LEI00118,BANK,false,2,2026-07-18,false,,64219225.190000,1.0831000000,59292055.390000,EUR,62934840.686200,65503609.693800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.33929,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.339292,2026-04-11 16:03:35.3395,2026-04-11 16:03:35.3395
119,2026-04-04,1,CORE,8,4,1,PROD008,T2,INFLOW,SECURITY,LEI00119,BANK,false,2,2026-08-23,false,,43068943.790000,0.7250000000,59405439.710000,CAD,42207564.914200,43930322.665800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.342683,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.342685,2026-04-11 16:03:35.342909,2026-04-11 16:03:35.342909
120,2026-04-04,1,CORE,10,5,1,PROD013,T2,OUTFLOW,SECURITY,LEI00120,BANK,false,2,2026-07-13,false,,55471053.580000,1.2635000000,43902693.770000,GBP,54361632.508400,56580474.651600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.347325,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.347327,2026-04-11 16:03:35.347569,2026-04-11 16:03:35.347569
121,2026-04-04,1,CORE,10,6,1,PROD009,T2,OUTFLOW,SECURITY,LEI00121,BANK,false,2,2027-01-15,false,,582631.340000,0.0067000000,86959901.890000,JPY,570978.713200,594283.966800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.351976,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.351979,2026-04-11 16:03:35.352207,2026-04-11 16:03:35.352207
122,2026-04-04,1,CORE,7,2,1,PROD014,T2,INFLOW,SECURITY,LEI00122,BANK,false,2,2026-04-08,false,,67512359.110000,0.7250000000,93120495.330000,CAD,66162111.927800,68862606.292200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.355896,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.355899,2026-04-11 16:03:35.356127,2026-04-11 16:03:35.356127
123,2026-04-04,1,CORE,14,6,1,PROD006,T2,INFLOW,SECURITY,LEI00123,BANK,false,2,2026-12-10,false,,480931.880000,0.0067000000,71780876.940000,JPY,471313.242400,490550.517600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.359862,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.359864,2026-04-11 16:03:35.360281,2026-04-11 16:03:35.360281
124,2026-04-04,1,CORE,5,12,1,PROD003,T2,INFLOW,SECURITY,LEI00124,BANK,false,2,2026-05-26,false,,182028.150000,0.0067000000,27168380.510000,JPY,178387.587000,185668.713000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.3654,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.365402,2026-04-11 16:03:35.365644,2026-04-11 16:03:35.365644
125,2026-04-04,1,CORE,11,9,1,PROD001,T2,OUTFLOW,SECURITY,LEI00125,BANK,false,2,2026-11-19,false,,46976631.230000,1.0000000000,46976631.230000,USD,46037098.605400,47916163.854600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.369516,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.369519,2026-04-11 16:03:35.369741,2026-04-11 16:03:35.369741
126,2026-04-04,1,CORE,6,2,1,PROD013,T2,INFLOW,SECURITY,LEI00126,BANK,false,2,2027-03-04,false,,82551474.150000,1.0000000000,82551474.150000,USD,80900444.667000,84202503.633000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.373112,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.373116,2026-04-11 16:03:35.373351,2026-04-11 16:03:35.373351
127,2026-04-04,1,CORE,8,9,1,PROD008,T2,INFLOW,SECURITY,LEI00127,BANK,false,2,2026-07-07,false,,171752.470000,0.0067000000,25634696.770000,JPY,168317.420600,175187.519400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.377701,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.377704,2026-04-11 16:03:35.377959,2026-04-11 16:03:35.377959
128,2026-04-04,1,CORE,9,8,1,PROD012,T2,INFLOW,SECURITY,LEI00128,BANK,false,2,2026-12-09,false,,68205546.690000,0.7250000000,94076616.130000,CAD,66841435.756200,69569657.623800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.381588,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.381591,2026-04-11 16:03:35.381829,2026-04-11 16:03:35.381829
129,2026-04-04,1,CORE,8,12,1,PROD006,T2,INFLOW,SECURITY,LEI00129,BANK,false,2,2026-08-19,false,,56250970.900000,1.0831000000,51935159.170000,EUR,55125951.482000,57375990.318000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.385625,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.385627,2026-04-11 16:03:35.385848,2026-04-11 16:03:35.385848
130,2026-04-04,1,CORE,5,10,1,PROD012,T2,INFLOW,SECURITY,LEI00130,BANK,false,2,2026-05-07,false,,56678762.720000,0.7250000000,78177603.750000,CAD,55545187.465600,57812337.974400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.389852,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.389854,2026-04-11 16:03:35.390083,2026-04-11 16:03:35.390083
131,2026-04-04,1,CORE,14,7,1,PROD012,T2,INFLOW,SECURITY,LEI00131,BANK,false,2,2026-07-01,false,,27840789.470000,0.7250000000,38401088.920000,CAD,27283973.680600,28397605.259400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.393401,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.393405,2026-04-11 16:03:35.393805,2026-04-11 16:03:35.393805
132,2026-04-04,1,CORE,14,12,1,PROD002,T2,OUTFLOW,SECURITY,LEI00132,BANK,false,2,2026-12-14,false,,38077246.980000,1.0000000000,38077246.980000,USD,37315702.040400,38838791.919600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.397394,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.397396,2026-04-11 16:03:35.39763,2026-04-11 16:03:35.39763
133,2026-04-04,1,CORE,6,10,1,PROD013,T2,INFLOW,SECURITY,LEI00133,BANK,false,2,2026-10-06,false,,33957173.740000,1.0831000000,31351836.160000,EUR,33278030.265200,34636317.214800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.400893,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.400896,2026-04-11 16:03:35.401121,2026-04-11 16:03:35.401121
134,2026-04-04,1,CORE,13,12,1,PROD004,T2,INFLOW,SECURITY,LEI00134,BANK,false,2,2026-04-24,false,,73719132.310000,1.0000000000,73719132.310000,USD,72244749.663800,75193514.956200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.404342,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.404345,2026-04-11 16:03:35.404552,2026-04-11 16:03:35.404552
